id,study_id,contrast_id,x,y,z,space
15313521-1,15313521,1,-12.0,12.0,38.0,mni152_2mm
15313521-1,15313521,1,-26.0,-50.0,56.0,mni152_2mm
15313521-1,15313521,1,-12.0,-18.0,-2.0,mni152_2mm
15313521-1,15313521,1,28.0,4.0,54.0,mni152_2mm
15313521-1,15313521,1,64.0,-20.0,24.0,mni152_2mm
15313521-1,15313521,1,-12.0,-16.0,2.0,mni152_2mm
15313521-1,15313521,1,-22.0,-2.0,68.0,mni152_2mm
15313521-1,15313521,1,-10.0,-72.0,56.0,mni152_2mm
15313521-1,15313521,1,-4.0,4.0,60.0,mni152_2mm
15313521-1,15313521,1,40.0,-2.0,50.0,mni152_2mm
15313521-1,15313521,1,6.0,4.0,62.0,mni152_2mm
15313521-1,15313521,1,64.0,-36.0,28.0,mni152_2mm
15313521-1,15313521,1,46.0,6.0,50.0,mni152_2mm
15313521-1,15313521,1,-42.0,-4.0,58.0,mni152_2mm
15313521-1,15313521,1,-20.0,8.0,2.0,mni152_2mm
15313521-1,15313521,1,8.0,8.0,52.0,mni152_2mm
15313521-1,15313521,1,-30.0,-56.0,56.0,mni152_2mm
15313521-1,15313521,1,38.0,-90.0,-8.0,mni152_2mm
15313521-1,15313521,1,22.0,8.0,-2.0,mni152_2mm
15313521-1,15313521,1,-2.0,10.0,46.0,mni152_2mm
15313521-1,15313521,1,-44.0,50.0,4.0,mni152_2mm
15313521-1,15313521,1,22.0,-68.0,60.0,mni152_2mm
15313521-1,15313521,1,-20.0,6.0,0.0,mni152_2mm
15313521-1,15313521,1,12.0,-64.0,64.0,mni152_2mm
15449357-1,15449357,1,20.0,-62.0,52.0,mni152_2mm
15449357-1,15449357,1,46.0,8.0,26.0,mni152_2mm
15449357-1,15449357,1,0.0,4.0,60.0,mni152_2mm
15449357-1,15449357,1,-32.0,-52.0,54.0,mni152_2mm
15449357-1,15449357,1,34.0,-60.0,-22.0,mni152_2mm
15449357-1,15449357,1,-32.0,-62.0,-22.0,mni152_2mm
15449357-1,15449357,1,40.0,-44.0,56.0,mni152_2mm
15449357-1,15449357,1,4.0,12.0,48.0,mni152_2mm
15449357-1,15449357,1,-50.0,8.0,26.0,mni152_2mm
15449357-1,15449357,1,-30.0,0.0,62.0,mni152_2mm
15449357-1,15449357,1,-44.0,-72.0,2.0,mni152_2mm
15449357-1,15449357,1,-18.0,-64.0,-4.0,mni152_2mm
15449357-1,15449357,1,46.0,-68.0,6.0,mni152_2mm
15449357-1,15449357,1,-4.0,-76.0,2.0,mni152_2mm
15449357-1,15449357,1,22.0,-64.0,-6.0,mni152_2mm
15449357-1,15449357,1,10.0,-70.0,4.0,mni152_2mm
15449357-1,15449357,1,-22.0,-60.0,52.0,mni152_2mm
15449357-1,15449357,1,30.0,-74.0,26.0,mni152_2mm
15449357-1,15449357,1,-24.0,-78.0,22.0,mni152_2mm
15449357-1,15449357,1,34.0,2.0,64.0,mni152_2mm
15722209-1,15722209,1,20.0,-74.0,-6.0,mni152_2mm
15722209-1,15722209,1,22.0,-53.0,62.0,mni152_2mm
15722209-1,15722209,1,30.0,-53.0,58.0,mni152_2mm
15722209-1,15722209,1,30.0,-53.0,58.0,mni152_2mm
15722209-1,15722209,1,-20.0,-74.0,-3.0,mni152_2mm
15722209-1,15722209,1,-10.0,-66.0,-3.0,mni152_2mm
15722209-1,15722209,1,-20.0,-74.0,-3.0,mni152_2mm
15722209-1,15722209,1,30.0,-53.0,58.0,mni152_2mm
15722209-1,15722209,1,22.0,-53.0,62.0,mni152_2mm
15722209-1,15722209,1,30.0,-49.0,60.0,mni152_2mm
15722209-1,15722209,1,-22.0,-88.0,17.0,mni152_2mm
15722209-1,15722209,1,24.0,-70.0,-5.0,mni152_2mm
15722209-1,15722209,1,-34.0,-83.0,8.0,mni152_2mm
15722209-1,15722209,1,24.0,-70.0,-5.0,mni152_2mm
15722209-1,15722209,1,-22.0,-88.0,17.0,mni152_2mm
15722209-1,15722209,1,-22.0,-88.0,17.0,mni152_2mm
15722209-1,15722209,1,22.0,-89.0,15.0,mni152_2mm
15722209-1,15722209,1,22.0,-87.0,10.0,mni152_2mm
15722209-1,15722209,1,-28.0,-42.0,46.0,mni152_2mm
15722209-1,15722209,1,22.0,-87.0,10.0,mni152_2mm
15722209-1,15722209,1,6.0,-87.0,4.0,mni152_2mm
15722209-1,15722209,1,24.0,-70.0,-5.0,mni152_2mm
15722209-1,15722209,1,-32.0,-50.0,58.0,mni152_2mm
15722209-1,15722209,1,-32.0,-50.0,58.0,mni152_2mm
15722209-1,15722209,1,-14.0,-51.0,62.0,mni152_2mm
15722209-1,15722209,1,-32.0,-48.0,48.0,mni152_2mm
15722209-1,15722209,1,30.0,-46.0,45.0,mni152_2mm
15722209-1,15722209,1,32.0,-44.0,45.0,mni152_2mm
15722209-1,15722209,1,32.0,-44.0,45.0,mni152_2mm
15722209-1,15722209,1,32.0,-44.0,45.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,45.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,45.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,45.0,mni152_2mm
15722209-1,15722209,1,-18.0,-53.0,63.0,mni152_2mm
15722209-1,15722209,1,-32.0,-50.0,58.0,mni152_2mm
15722209-1,15722209,1,-36.0,-46.0,-34.0,mni152_2mm
15722209-1,15722209,1,-32.0,-48.0,48.0,mni152_2mm
15722209-1,15722209,1,12.0,-49.0,60.0,mni152_2mm
15722209-1,15722209,1,8.0,-57.0,56.0,mni152_2mm
15722209-1,15722209,1,-10.0,-91.0,3.0,mni152_2mm
15722209-1,15722209,1,8.0,-57.0,56.0,mni152_2mm
15722209-1,15722209,1,-30.0,-51.0,58.0,mni152_2mm
15722209-1,15722209,1,-24.0,-54.0,51.0,mni152_2mm
15722209-1,15722209,1,-24.0,-54.0,51.0,mni152_2mm
15722209-1,15722209,1,-24.0,-54.0,51.0,mni152_2mm
15722209-1,15722209,1,22.0,-87.0,10.0,mni152_2mm
15722209-1,15722209,1,-14.0,-51.0,62.0,mni152_2mm
15722209-1,15722209,1,-14.0,-51.0,62.0,mni152_2mm
15722209-1,15722209,1,32.0,-42.0,-38.0,mni152_2mm
15722209-1,15722209,1,32.0,-42.0,-38.0,mni152_2mm
15722209-1,15722209,1,42.0,-56.0,-24.0,mni152_2mm
15722209-1,15722209,1,-53.0,-21.0,40.0,mni152_2mm
15722209-1,15722209,1,53.0,-18.0,34.0,mni152_2mm
15722209-1,15722209,1,-48.0,-26.0,16.0,mni152_2mm
15722209-1,15722209,1,50.0,-21.0,16.0,mni152_2mm
15722209-1,15722209,1,50.0,-65.0,12.0,mni152_2mm
15722209-1,15722209,1,-32.0,-15.0,54.0,mni152_2mm
15722209-1,15722209,1,38.0,-13.0,50.0,mni152_2mm
15722209-1,15722209,1,42.0,-56.0,-24.0,mni152_2mm
15722209-1,15722209,1,-36.0,-27.0,42.0,mni152_2mm
15722209-1,15722209,1,-46.0,-24.0,18.0,mni152_2mm
15722209-1,15722209,1,42.0,-56.0,-24.0,mni152_2mm
15722209-1,15722209,1,40.0,5.0,26.0,mni152_2mm
15722209-1,15722209,1,28.0,-48.0,-23.0,mni152_2mm
15722209-1,15722209,1,-6.0,-87.0,4.0,mni152_2mm
15722209-1,15722209,1,2.0,-79.0,8.0,mni152_2mm
15722209-1,15722209,1,-14.0,-64.0,3.0,mni152_2mm
15722209-1,15722209,1,18.0,-64.0,-4.0,mni152_2mm
15722209-1,15722209,1,-22.0,-87.0,10.0,mni152_2mm
15722209-1,15722209,1,22.0,-87.0,12.0,mni152_2mm
15722209-1,15722209,1,53.0,-18.0,38.0,mni152_2mm
15722209-1,15722209,1,50.0,-19.0,18.0,mni152_2mm
15722209-1,15722209,1,36.0,-58.0,-24.0,mni152_2mm
15722209-1,15722209,1,-20.0,-53.0,-19.0,mni152_2mm
15722209-1,15722209,1,36.0,-58.0,-24.0,mni152_2mm
15722209-1,15722209,1,32.0,-42.0,-38.0,mni152_2mm
15722209-1,15722209,1,36.0,-58.0,-24.0,mni152_2mm
15722209-1,15722209,1,-36.0,-48.0,-26.0,mni152_2mm
15722209-1,15722209,1,-36.0,-48.0,-26.0,mni152_2mm
15722209-1,15722209,1,-36.0,-46.0,-34.0,mni152_2mm
15722209-1,15722209,1,-32.0,-48.0,48.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,-26.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,-26.0,mni152_2mm
15722209-1,15722209,1,36.0,-46.0,-26.0,mni152_2mm
15722209-1,15722209,1,-30.0,-61.0,-24.0,mni152_2mm
15722209-1,15722209,1,-28.0,-63.0,-20.0,mni152_2mm
15722209-1,15722209,1,-28.0,-63.0,-20.0,mni152_2mm
15722209-1,15722209,1,-36.0,-48.0,-26.0,mni152_2mm
15722209-1,15722209,1,-28.0,-63.0,-20.0,mni152_2mm
15722209-1,15722209,1,-22.0,-64.0,-26.0,mni152_2mm
15722209-1,15722209,1,-22.0,-64.0,-26.0,mni152_2mm
15722209-1,15722209,1,-28.0,-59.0,-22.0,mni152_2mm
15722209-1,15722209,1,-28.0,-59.0,-22.0,mni152_2mm
15722209-1,15722209,1,-28.0,-59.0,-22.0,mni152_2mm
15722209-1,15722209,1,40.0,-59.0,-24.0,mni152_2mm
15722209-1,15722209,1,38.0,-63.0,-24.0,mni152_2mm
15722209-1,15722209,1,38.0,-63.0,-24.0,mni152_2mm
15722209-1,15722209,1,38.0,-63.0,-24.0,mni152_2mm
15722209-1,15722209,1,-36.0,-46.0,-34.0,mni152_2mm
15722209-1,15722209,1,-22.0,-64.0,-26.0,mni152_2mm
15722209-1,15722209,1,22.0,-53.0,62.0,mni152_2mm
15722209-1,15722209,1,8.0,-57.0,56.0,mni152_2mm
15722209-1,15722209,1,-20.0,-74.0,-3.0,mni152_2mm
15722209-1,15722209,1,53.0,-20.0,34.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,55.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,53.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,53.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,53.0,mni152_2mm
15722209-1,15722209,1,-44.0,0.0,33.0,mni152_2mm
15722209-1,15722209,1,-51.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,-51.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,-51.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,-46.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,-46.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,53.0,9.0,31.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,55.0,mni152_2mm
15722209-1,15722209,1,-51.0,2.0,33.0,mni152_2mm
15722209-1,15722209,1,-51.0,2.0,33.0,mni152_2mm
15722209-1,15722209,1,50.0,6.0,33.0,mni152_2mm
15722209-1,15722209,1,50.0,7.0,32.0,mni152_2mm
15722209-1,15722209,1,-32.0,3.0,51.0,mni152_2mm
15722209-1,15722209,1,50.0,7.0,32.0,mni152_2mm
15722209-1,15722209,1,-28.0,-42.0,46.0,mni152_2mm
15722209-1,15722209,1,55.0,4.0,33.0,mni152_2mm
15722209-1,15722209,1,55.0,4.0,33.0,mni152_2mm
15722209-1,15722209,1,53.0,9.0,31.0,mni152_2mm
15722209-1,15722209,1,-46.0,0.0,35.0,mni152_2mm
15722209-1,15722209,1,-51.0,2.0,33.0,mni152_2mm
15722209-1,15722209,1,50.0,7.0,32.0,mni152_2mm
15722209-1,15722209,1,-26.0,1.0,55.0,mni152_2mm
15722209-1,15722209,1,-8.0,-3.0,57.0,mni152_2mm
15722209-1,15722209,1,6.0,0.0,46.0,mni152_2mm
15722209-1,15722209,1,6.0,0.0,46.0,mni152_2mm
15722209-1,15722209,1,-8.0,-3.0,57.0,mni152_2mm
15722209-1,15722209,1,46.0,6.0,24.0,mni152_2mm
15722209-1,15722209,1,-4.0,-5.0,52.0,mni152_2mm
15722209-1,15722209,1,-4.0,-5.0,52.0,mni152_2mm
15722209-1,15722209,1,-4.0,-5.0,52.0,mni152_2mm
15722209-1,15722209,1,6.0,0.0,46.0,mni152_2mm
15722209-1,15722209,1,-8.0,-3.0,57.0,mni152_2mm
15722209-1,15722209,1,30.0,5.0,51.0,mni152_2mm
15722209-1,15722209,1,30.0,5.0,51.0,mni152_2mm
15722209-1,15722209,1,-32.0,3.0,51.0,mni152_2mm
15722209-1,15722209,1,-32.0,3.0,51.0,mni152_2mm
15722209-1,15722209,1,-34.0,-3.0,50.0,mni152_2mm
15722209-1,15722209,1,42.0,-37.0,41.0,mni152_2mm
15722209-1,15722209,1,-34.0,-3.0,50.0,mni152_2mm
15722209-1,15722209,1,-28.0,-1.0,50.0,mni152_2mm
15722209-1,15722209,1,-28.0,-1.0,50.0,mni152_2mm
15722209-1,15722209,1,-12.0,-1.0,53.0,mni152_2mm
15722209-1,15722209,1,28.0,5.0,53.0,mni152_2mm
15722209-1,15722209,1,30.0,5.0,51.0,mni152_2mm
15722209-1,15722209,1,-28.0,-1.0,50.0,mni152_2mm
15722209-1,15722209,1,26.0,1.0,55.0,mni152_2mm
15722209-1,15722209,1,-34.0,-3.0,50.0,mni152_2mm
15722209-1,15722209,1,-55.0,-24.0,34.0,mni152_2mm
15722209-1,15722209,1,-53.0,-25.0,38.0,mni152_2mm
15722209-1,15722209,1,-48.0,-24.0,31.0,mni152_2mm
15722209-1,15722209,1,-48.0,-24.0,31.0,mni152_2mm
15722209-1,15722209,1,-55.0,5.0,24.0,mni152_2mm
15722209-1,15722209,1,-55.0,-24.0,34.0,mni152_2mm
15722209-1,15722209,1,-55.0,-24.0,34.0,mni152_2mm
15722209-1,15722209,1,53.0,-20.0,34.0,mni152_2mm
15722209-1,15722209,1,51.0,-20.0,36.0,mni152_2mm
15722209-1,15722209,1,51.0,-20.0,36.0,mni152_2mm
15722209-1,15722209,1,48.0,-21.0,16.0,mni152_2mm
15722209-1,15722209,1,48.0,-21.0,16.0,mni152_2mm
15722209-1,15722209,1,-48.0,-24.0,31.0,mni152_2mm
15722209-1,15722209,1,53.0,-20.0,34.0,mni152_2mm
15722209-1,15722209,1,-34.0,-41.0,39.0,mni152_2mm
15722209-1,15722209,1,-36.0,-39.0,39.0,mni152_2mm
15722209-1,15722209,1,-36.0,-39.0,39.0,mni152_2mm
15722209-1,15722209,1,34.0,-39.0,42.0,mni152_2mm
15722209-1,15722209,1,42.0,-37.0,41.0,mni152_2mm
15722209-1,15722209,1,42.0,-37.0,41.0,mni152_2mm
15722209-1,15722209,1,-30.0,-44.0,45.0,mni152_2mm
15722209-1,15722209,1,53.0,-20.0,34.0,mni152_2mm
15722209-1,15722209,1,53.0,9.0,31.0,mni152_2mm
15722209-1,15722209,1,51.0,-20.0,36.0,mni152_2mm
15722209-1,15722209,1,53.0,-21.0,16.0,mni152_2mm
15722209-1,15722209,1,-36.0,-39.0,39.0,mni152_2mm
15722209-1,15722209,1,56.0,10.0,14.0,mni152_2mm
15722209-1,15722209,1,-44.0,0.0,28.0,mni152_2mm
15722209-1,15722209,1,55.0,4.0,33.0,mni152_2mm
15722209-1,15722209,1,-44.0,0.0,28.0,mni152_2mm
15722209-1,15722209,1,-53.0,3.0,19.0,mni152_2mm
15722209-1,15722209,1,-53.0,3.0,19.0,mni152_2mm
15722209-1,15722209,1,48.0,-21.0,16.0,mni152_2mm
15722209-1,15722209,1,-56.0,9.0,16.0,mni152_2mm
15722209-1,15722209,1,-56.0,9.0,16.0,mni152_2mm
15722209-1,15722209,1,53.0,6.0,18.0,mni152_2mm
15722209-1,15722209,1,46.0,6.0,24.0,mni152_2mm
15722209-1,15722209,1,46.0,6.0,24.0,mni152_2mm
15722209-1,15722209,1,-53.0,3.0,19.0,mni152_2mm
15722209-1,15722209,1,-56.0,9.0,16.0,mni152_2mm
15722209-1,15722209,1,-28.0,-42.0,46.0,mni152_2mm
15722209-1,15722209,1,-44.0,0.0,28.0,mni152_2mm
15722209-1,15722209,1,-50.0,-26.0,14.0,mni152_2mm
15722209-1,15722209,1,-50.0,-26.0,14.0,mni152_2mm
15722209-1,15722209,1,-50.0,-26.0,14.0,mni152_2mm
15722209-1,15722209,1,-48.0,-30.0,16.0,mni152_2mm
15722209-1,15722209,1,50.0,3.0,17.0,mni152_2mm
15722209-1,15722209,1,50.0,3.0,17.0,mni152_2mm
15722209-1,15722209,1,56.0,10.0,14.0,mni152_2mm
15722209-1,15722209,1,56.0,10.0,14.0,mni152_2mm
15722209-1,15722209,1,50.0,3.0,17.0,mni152_2mm
15758195-1,15758195,1,52.6423059019809,22.9636572952831,39.12503314442323,mni152_2mm
15758195-1,15758195,1,1.4658157235400007,28.256570224263147,57.112198078714115,mni152_2mm
15758195-1,15758195,1,-37.16004273731424,30.79944032666546,38.38422050588724,mni152_2mm
15758195-1,15758195,1,49.08973385299908,46.80973967731878,3.710029349369618,mni152_2mm
15758195-1,15758195,1,4.726703868269922,11.27160338475556,57.38395268832741,mni152_2mm
15758195-1,15758195,1,43.83247030654383,14.712866824392561,2.0013582810842836,mni152_2mm
15758195-1,15758195,1,-37.39875460892847,-72.73538625413025,-34.3399038487983,mni152_2mm
15758195-1,15758195,1,-0.8656584981465596,25.130450754239675,30.636340343272092,mni152_2mm
15758195-1,15758195,1,-62.68023013783094,-32.85484745813731,29.518000333747718,mni152_2mm
15758195-1,15758195,1,-42.093538850109404,-67.14310633889954,52.23065132914171,mni152_2mm
15758195-1,15758195,1,-34.114248376848586,9.386763607217148,8.919362256070938,mni152_2mm
15758195-1,15758195,1,-0.6328164629214321,11.068265264489844,55.23216734881058,mni152_2mm
15758195-1,15758195,1,18.284772601009042,66.11246310677504,35.90109246858495,mni152_2mm
15758195-1,15758195,1,-33.06619460711366,-69.9096598169568,-25.7050426868647,mni152_2mm
15758195-1,15758195,1,9.832220940761722,22.022254833732074,30.77412129007862,mni152_2mm
15758195-1,15758195,1,-39.62060066036192,46.107006633149226,2.55753907437148,mni152_2mm
15758195-1,15758195,1,-33.05827619332605,-72.02447375745793,-25.527778887752763,mni152_2mm
15758195-1,15758195,1,28.947566206143733,-83.45593111194208,-27.5117362688806,mni152_2mm
15758195-1,15758195,1,3.353040612386042,-14.966497680406974,7.185730241172106,mni152_2mm
15758195-1,15758195,1,0.08362003637222681,-52.99344966772336,-16.352463333736853,mni152_2mm
15758195-1,15758195,1,-5.2739888714334615,-67.45705527667738,-23.99956212536868,mni152_2mm
15758195-1,15758195,1,1.1167922932795935,-68.73303569049702,-27.311563150100817,mni152_2mm
15758195-1,15758195,1,33.17548034246293,-64.14000721361886,-25.834592288461277,mni152_2mm
15758195-1,15758195,1,33.16722063142398,-64.22567002619068,-26.942513646185038,mni152_2mm
15758195-1,15758195,1,-29.923195137566168,-76.03411529685475,-36.379531191880886,mni152_2mm
15758195-1,15758195,1,30.93841227484094,-16.85594020749646,-19.737480699037725,mni152_2mm
15758195-1,15758195,1,9.685731079581457,-71.7683737964816,-26.04023789519825,mni152_2mm
15758195-1,15758195,1,-11.70245068169886,-69.86727264904047,-27.069193548311205,mni152_2mm
15758195-1,15758195,1,-11.70245068169886,-69.86727264904047,-27.069193548311205,mni152_2mm
15758195-1,15758195,1,34.274388990430616,-81.39476748889076,-28.860978801646983,mni152_2mm
15758195-1,15758195,1,-26.68531185658029,-2.084779540407812,-2.471134009633719,mni152_2mm
15758195-1,15758195,1,-24.62879717993883,-17.188870156765685,-19.07128398935859,mni152_2mm
15758195-1,15758195,1,15.076583768671863,-82.22476819129332,-24.1100549178455,mni152_2mm
15758195-1,15758195,1,43.661200518356324,53.5799362859478,-4.601786075657795,mni152_2mm
15758195-1,15758195,1,-7.069879281477144,6.371908326481966,50.123957009532475,mni152_2mm
15758195-1,15758195,1,-26.685994451083,-6.4857330465537295,-4.332449126857371,mni152_2mm
15758195-1,15758195,1,53.743194550340654,-61.277149729856305,9.375473130162467,mni152_2mm
15758195-1,15758195,1,30.317475192262698,-81.42307433058211,12.449253033544625,mni152_2mm
15758195-1,15758195,1,-31.653758236916943,-86.10970996757186,12.438924834840691,mni152_2mm
15758195-1,15758195,1,-17.470476906098995,-67.62494176872953,57.564226088035326,mni152_2mm
15758195-1,15758195,1,15.262939212925446,-76.99663977881755,2.2141619688568603,mni152_2mm
15758195-1,15758195,1,6.774549753505026,-86.30753406555236,6.438104939520947,mni152_2mm
15758195-1,15758195,1,3.573186072304587,-57.72054377267711,18.5750876270331,mni152_2mm
15758195-1,15758195,1,31.08217255190073,-73.58381213135087,-23.903360884361536,mni152_2mm
15758195-1,15758195,1,-44.99547936786429,-53.117785375399635,-41.473836402677534,mni152_2mm
15758195-1,15758195,1,24.63125211227153,-8.121901408739586,-2.5542934212324973,mni152_2mm
15758195-1,15758195,1,-6.05657084215483,-84.26955011334412,6.414578842642658,mni152_2mm
15758195-1,15758195,1,14.614560402335536,-79.23566909589714,55.93899001211933,mni152_2mm
15758195-1,15758195,1,-1.8393054976340717,-80.44262629910344,0.46919855505543584,mni152_2mm
15758195-1,15758195,1,-1.998220007766355,-15.084172988100857,6.1418662593790305,mni152_2mm
15758195-1,15758195,1,45.88939485744308,-50.916526300071524,-34.89599418898883,mni152_2mm
15758195-1,15758195,1,-25.003171760231286,-60.524898907861974,53.70971904427523,mni152_2mm
15758195-1,15758195,1,17.780427581614234,-70.84286864939126,54.08357903238942,mni152_2mm
15758195-1,15758195,1,-28.813911211935356,0.1885550271881683,-0.4069321429258572,mni152_2mm
15758195-1,15758195,1,-3.0298221385394104,-15.805331207088475,10.67499506501618,mni152_2mm
15758195-1,15758195,1,19.271117763583884,-65.4519722963304,-27.79525392693305,mni152_2mm
15758195-1,15758195,1,15.004703233196782,12.596511035376095,4.740374625669444,mni152_2mm
15758195-1,15758195,1,6.496108658939953,-73.8167324214841,-24.716618312804144,mni152_2mm
15758195-1,15758195,1,-25.606130666075202,-66.7782842256061,-27.168540069559324,mni152_2mm
15758195-1,15758195,1,-28.860534163029367,-7.984259077712292,-9.757801065547934,mni152_2mm
15758195-1,15758195,1,-25.619919710142273,-49.3457958261661,-21.939122316112236,mni152_2mm
15758195-1,15758195,1,-48.06031859128983,-74.74289955973178,-31.818682582377477,mni152_2mm
15758195-1,15758195,1,28.200479943453733,-4.333530158505522,46.155811893054576,mni152_2mm
15758195-1,15758195,1,-30.400441313981407,-11.688655553131227,66.40416130604379,mni152_2mm
15758195-1,15758195,1,-21.957992211152288,-6.149621865150966,54.69066452998128,mni152_2mm
15758195-1,15758195,1,-9.496510828737394,1.1604281353458876,10.441674880961283,mni152_2mm
15758195-1,15758195,1,5.8434971273209335,2.990075746919156,60.29603912503654,mni152_2mm
15758195-1,15758195,1,-37.47828004405584,-53.787723602191996,-37.04319939852948,mni152_2mm
15758195-1,15758195,1,31.059372625285572,-7.912160789449461,-0.4153195569017978,mni152_2mm
15758195-1,15758195,1,-12.103379458371395,-71.73689434203791,58.962617668052275,mni152_2mm
15758195-1,15758195,1,7.623482132782993,-13.883480714058784,7.04585244087159,mni152_2mm
15758195-1,15758195,1,-5.1395815680634875,54.768445518341075,42.6975026064144,mni152_2mm
15758195-1,15758195,1,-10.64374891405586,-0.7600094596474538,-0.5360953215342215,mni152_2mm
15758195-1,15758195,1,48.36961166094692,33.94043106455027,43.829566838226896,mni152_2mm
15758195-1,15758195,1,-40.37273780481584,39.49647702931224,41.037363808169204,mni152_2mm
15758195-1,15758195,1,52.38536732814161,41.16980785346334,13.0667571829371,mni152_2mm
15758195-1,15758195,1,-2.8040795624767063,4.111378756934803,48.03413219245233,mni152_2mm
15758195-1,15758195,1,-1.643939964722772,9.461025700395338,62.06977076945121,mni152_2mm
15758195-1,15758195,1,53.46222722100325,41.26187316505958,14.161867065474723,mni152_2mm
15758195-1,15758195,1,32.118006609812525,-18.99380486836169,-6.1893401828708265,mni152_2mm
15758195-1,15758195,1,39.42413913936656,55.04004732295992,0.9004347141495908,mni152_2mm
15758195-1,15758195,1,-11.389674130978953,-20.48773676935036,33.4677054183163,mni152_2mm
15758195-1,15758195,1,8.612147005220528,55.59588694501011,24.626947906302515,mni152_2mm
15758195-1,15758195,1,-46.98857895108889,25.2567009852545,8.851542822688833,mni152_2mm
15758195-1,15758195,1,14.289086482418675,-24.392379048623134,35.730600327520406,mni152_2mm
15758195-1,15758195,1,-47.957380005941374,30.679205743238057,24.020725707783754,mni152_2mm
15758195-1,15758195,1,6.944453558796741,-1.0618240099150056,62.85359796352179,mni152_2mm
15758195-1,15758195,1,-41.81821301916838,55.353875929639955,-1.5382891444312365,mni152_2mm
15758195-1,15758195,1,20.784923386885108,-92.68385943169876,19.07911399395431,mni152_2mm
15758195-1,15758195,1,-4.166480009065846,50.48901054317991,28.547609179487285,mni152_2mm
15758195-1,15758195,1,-41.81821301916838,55.353875929639955,-1.5382891444312365,mni152_2mm
15758195-1,15758195,1,-4.858341518481149,7.155678637677318,60.069626278674036,mni152_2mm
15758195-1,15758195,1,30.452633667141804,-7.522399290596902,59.77977283359131,mni152_2mm
15758195-1,15758195,1,-28.422769477964607,-3.444130011404919,48.9620308938114,mni152_2mm
15758195-1,15758195,1,-29.494646272178386,2.0078279659671514,50.74752558666522,mni152_2mm
15758195-1,15758195,1,55.8827154177391,6.8647718008824,37.09231313903304,mni152_2mm
15758195-1,15758195,1,54.896029751803276,3.3140439214304456,46.323023074233134,mni152_2mm
15758195-1,15758195,1,7.84096499780674,5.947566437392657,43.29706821058399,mni152_2mm
15758195-1,15758195,1,4.775579540000957,7.384626754040665,62.170165717446324,mni152_2mm
15758195-1,15758195,1,-0.5522671360399893,-1.2779671282295368,60.72743557437724,mni152_2mm
15758195-1,15758195,1,-3.7821642201222136,2.846790443127645,59.30342104398801,mni152_2mm
15758195-1,15758195,1,10.127522754656065,11.90325556788046,65.07534481646306,mni152_2mm
15758195-1,15758195,1,31.49645471584762,-7.772985229288005,56.44319728523388,mni152_2mm
15758195-1,15758195,1,-47.715732025297044,-6.359491434920086,40.50653038448371,mni152_2mm
15758195-1,15758195,1,-41.25491396537853,-8.007576318415573,46.146532121097636,mni152_2mm
15758195-1,15758195,1,6.936193847757783,-1.1474868224868426,61.74567660579804,mni152_2mm
15758195-1,15758195,1,-8.167354163432973,-20.29720364713346,35.645113708205415,mni152_2mm
15758195-1,15758195,1,-10.488247376437135,-88.12323030137962,-15.515338611976077,mni152_2mm
15758195-1,15758195,1,27.28028184008735,-57.724258045488995,43.95269019969652,mni152_2mm
15758195-1,15758195,1,-45.6390114399288,-77.27591941063697,4.05233741219044,mni152_2mm
15758195-1,15758195,1,53.73063433515654,-62.50588232525054,7.248262314270914,mni152_2mm
15758195-1,15758195,1,19.724241618850023,-94.80507587122429,19.26918926825238,mni152_2mm
15758195-1,15758195,1,-47.78761176688175,-44.45289873773508,15.821981026292583,mni152_2mm
15758195-1,15758195,1,-14.491784125699057,-96.32435124797142,16.44402430059345,mni152_2mm
15758195-1,15758195,1,21.617951155471822,-96.2190854675082,-12.97478495566493,mni152_2mm
15758195-1,15758195,1,-19.644334023542644,-64.72251429374218,54.00018926656841,mni152_2mm
15758195-1,15758195,1,-21.128650135324065,-86.61587144594212,-8.828327613328106,mni152_2mm
15758195-1,15758195,1,14.122936946891873,-85.43284482045793,-10.447659551750363,mni152_2mm
15758195-1,15758195,1,-14.491784125699057,-96.32435124797142,16.44402430059345,mni152_2mm
15758195-1,15758195,1,-27.793981764714815,-21.180717097125637,-15.354557892405028,mni152_2mm
15758195-1,15758195,1,21.62191036236562,-97.27649243775875,-12.886153056108963,mni152_2mm
15758195-1,15758195,1,-14.729609259572054,-87.8061890471899,-11.032407280336486,mni152_2mm
